,id,source,arrivetime,leavetime,ismobile,ismobilesite,totalpageviews,country,region,city,ip_latitude,ip_longitude,geo_latitude,geo_longitude
2297,34966883,web,2019-11-26 02:56:01.219,2019-11-26 02:59:01.056,True,False,1.0,srb,25,pristina,42.6727,21.1639,,
2298,34966884,web,2019-11-26 02:56:01.225,2019-11-26 03:01:39.088,True,False,20.0,alb,11,tirana,41.3311,19.8318,,
2299,34965520,web,2019-11-26 02:56:01.244,2019-11-26 02:56:07.192,True,False,1.0,alb,10,shkoder,42.0707,19.517,,
2300,34966887,web,2019-11-26 02:56:01.257,2019-11-26 02:56:04.425,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2301,34965522,web,2019-11-26 02:56:01.283,2019-11-26 03:00:09.651,False,False,3.0,mkd,85,skopje,42.0006,21.4663,,
2302,34965749,app,2019-11-26 02:56:01.315,2019-11-26 02:57:01.315,True,False,1.0,alb,11,tirana,41.3311,19.8318,41.3145971,19.8035494
2303,34966893,web,2019-11-26 02:56:01.316,2019-11-26 02:58:36.985,True,False,5.0,mkd,83,stip,41.75,22.2,,
2304,34965750,app,2019-11-26 02:56:01.320,2019-11-26 02:57:01.456,True,False,2.0,mne,16,podgorica,42.44111,19.26361,42.4493134,19.2418393
2305,34966895,web,2019-11-26 02:56:01.331,2019-11-26 02:56:10.694,False,False,1.0,alb,11,tirana,41.3311,19.8318,,
2306,34966897,web,2019-11-26 02:56:01.363,2019-11-26 02:56:52.900,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2307,34965751,app,2019-11-26 02:56:01.366,2019-11-26 02:57:13.008,True,False,4.0,alb,11,tirana,41.3311,19.8318,,
2308,34966899,web,2019-11-26 02:56:01.372,2019-11-26 03:01:25.367,True,False,19.0,alb,11,tirana,41.3311,19.8318,,
2309,34965624,web,2019-11-26 02:56:01.384,2019-11-26 02:56:05.158,True,False,1.0,mne,16,podgorica,42.44111,19.26361,,
2310,34966901,web,2019-11-26 02:56:01.391,2019-11-26 03:00:24.443,True,False,8.0,bih,bih,sarajevo,43.85643,18.41342,,
2311,34965625,web,2019-11-26 02:56:01.407,2019-11-26 02:57:33.829,True,False,6.0,mne,16,podgorica,42.44111,19.26361,,
2312,34965753,app,2019-11-26 02:56:01.412,2019-11-26 02:57:01.412,True,False,1.0,alb,11,tirana,41.3311,19.8318,40.6178759296497,20.7837583609322
2313,34965754,app,2019-11-26 02:56:01.416,2019-11-26 02:57:01.983,True,False,2.0,alb,11,tirana,41.3311,19.8318,41.3200267777287,19.8388937680402
2314,34966903,web,2019-11-26 02:56:01.420,2019-11-26 02:56:04.694,True,False,1.0,mkd,19,gostivar,41.80091,20.91417,,
2315,34965752,app,2019-11-26 02:56:01.431,2019-11-26 02:57:01.685,True,False,2.0,mkd,85,skopje,42.0006,21.4663,42.0006023,21.4634512
2316,34966906,web,2019-11-26 02:56:01.477,2019-11-26 02:58:57.840,True,False,5.0,alb,11,tirana,41.3311,19.8318,,
2317,34966908,web,2019-11-26 02:56:01.486,2019-11-26 02:57:46.776,True,False,8.0,mkd,85,skopje,42.0006,21.4663,,
2318,34965758,app,2019-11-26 02:56:01.488,2019-11-26 02:57:53.021,True,False,2.0,mkd,85,skopje,42.0006,21.4663,41.1522129467272,20.6506110542812
2319,34965755,app,2019-11-26 02:56:01.503,2019-11-26 02:57:01.503,True,False,1.0,mkd,85,skopje,42.0006,21.4663,41.029987335205,21.316625595093
2320,34966909,web,2019-11-26 02:56:01.526,2019-11-26 03:01:26.965,True,False,5.0,mkd,85,skopje,42.0006,21.4663,,
2321,34965756,app,2019-11-26 02:56:01.529,2019-11-26 02:57:02.046,True,False,3.0,alb,11,tirana,41.3311,19.8318,41.331283569336,19.46294593811
2322,34965757,app,2019-11-26 02:56:01.542,2019-11-26 02:57:02.117,True,False,2.0,mkd,85,skopje,42.0006,21.4663,41.9988565064104,21.4213583820642
2323,34965759,app,2019-11-26 02:56:01.550,2019-11-26 02:57:04.732,True,False,3.0,mne,16,podgorica,42.44111,19.26361,41.1169966,20.8094248
2324,34965761,app,2019-11-26 02:56:01.609,2019-11-26 02:57:01.609,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2325,34966914,web,2019-11-26 02:56:01.627,2019-11-26 02:56:32.231,True,False,1.0,srb,25,pristina,42.6727,21.1639,,
2326,34965760,app,2019-11-26 02:56:01.628,2019-11-26 02:57:01.775,True,False,2.0,alb,11,tirana,41.3311,19.8318,,
2327,34965765,app,2019-11-26 02:56:01.644,2019-11-26 02:57:01.644,True,False,1.0,mkd,83,stip,41.75,22.2,,
2328,34965763,app,2019-11-26 02:56:01.646,2019-11-26 02:57:01.948,True,False,2.0,alb,11,tirana,41.3311,19.8318,40.6086464,20.7778622
2329,34965762,app,2019-11-26 02:56:01.662,2019-11-26 02:57:01.831,True,False,2.0,alb,11,tirana,41.3311,19.8318,,
2330,34966917,web,2019-11-26 02:56:01.677,2019-11-26 02:56:07.936,True,False,1.0,mkd,83,stip,41.75,22.2,,
2331,34965764,app,2019-11-26 02:56:01.685,2019-11-26 02:57:01.947,True,False,2.0,mkd,85,skopje,42.0006,21.4663,42.000762939453,21.320617675781
2332,34965766,app,2019-11-26 02:56:01.699,2019-11-26 02:57:06.265,True,False,2.0,mkd,85,skopje,42.0006,21.4663,42.019317626953,21.446453094482
2333,34966920,web,2019-11-26 02:56:01.705,2019-11-26 02:56:07.549,True,False,1.0,mkd,76,tetovo,42.00864,20.97416,,
2334,34965634,web,2019-11-26 02:56:01.712,2019-11-26 02:59:20.438,True,False,13.0,mkd,85,skopje,42.0006,21.4663,,
2335,34965767,app,2019-11-26 02:56:01.721,2019-11-26 02:57:01.721,True,False,1.0,mne,16,podgorica,42.44111,19.26361,,
2336,34966921,web,2019-11-26 02:56:01.723,2019-11-26 02:56:32.240,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2337,34965770,app,2019-11-26 02:56:01.737,2019-11-26 02:57:06.536,True,False,2.0,mkd,85,skopje,42.0006,21.4663,41.1955626,21.4435134
2338,34965636,web,2019-11-26 02:56:01.746,2019-11-26 04:07:38.100,False,False,3.0,mkd,85,skopje,42.0006,21.4663,,
2339,34966924,web,2019-11-26 02:56:01.758,2019-11-26 02:56:06.211,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2340,34965638,web,2019-11-26 02:56:01.798,2019-11-26 02:56:03.718,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2341,34965641,web,2019-11-26 02:56:01.852,2019-11-26 02:56:12.587,True,False,1.0,mkd,83,stip,41.75,22.2,,
2342,34966929,web,2019-11-26 02:56:01.854,2019-11-26 03:01:26.965,False,False,4.0,bih,bih,sarajevo,43.85643,18.41342,,
2343,34965771,app,2019-11-26 02:56:01.860,2019-11-26 02:57:01.860,True,False,1.0,mne,16,podgorica,42.44111,19.26361,,
2344,34965773,app,2019-11-26 02:56:01.870,2019-11-26 02:57:01.870,True,False,1.0,alb,11,tirana,41.3311,19.8318,41.3031120218896,19.7561060631255
2345,34965769,app,2019-11-26 02:56:01.902,2019-11-26 02:57:02.062,True,False,2.0,alb,11,tirana,41.3311,19.8318,,
2346,34965774,app,2019-11-26 02:56:01.910,2019-11-26 02:58:04.110,True,False,4.0,alb,11,tirana,41.3311,19.8318,,
2347,34966932,web,2019-11-26 02:56:01.920,2019-11-26 02:56:07.977,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2348,34965772,app,2019-11-26 02:56:01.922,2019-11-26 03:00:13.033,True,False,5.0,alb,11,tirana,41.3311,19.8318,40.4572191446264,19.4921195020677
2349,34966933,web,2019-11-26 02:56:01.928,2019-11-26 02:59:53.404,True,False,11.0,mkd,83,stip,41.75,22.2,,
2350,34965648,web,2019-11-26 02:56:01.933,2019-11-26 02:56:13.915,True,False,2.0,mkd,85,skopje,42.0006,21.4663,,
2351,34966935,web,2019-11-26 02:56:01.940,2019-11-26 02:58:43.267,True,False,4.0,mkd,85,skopje,42.0006,21.4663,,
2352,34965778,app,2019-11-26 02:56:01.941,2019-11-26 02:57:04.763,True,False,2.0,mkd,85,skopje,42.0006,21.4663,41.9938113,21.4470218
2353,34965775,app,2019-11-26 02:56:01.945,2019-11-26 02:57:07.662,True,False,3.0,mkd,85,skopje,42.0006,21.4663,41.9957127649219,21.4597295103554
2354,34965777,app,2019-11-26 02:56:01.950,2019-11-26 02:57:05.510,True,False,2.0,alb,11,tirana,41.3311,19.8318,39.8564242,20.0208273
2355,34965779,app,2019-11-26 02:56:01.990,2019-11-26 02:57:01.990,True,False,1.0,alb,11,tirana,41.3311,19.8318,41.3783061300624,19.6600091434135
2356,34965781,app,2019-11-26 02:56:01.991,2019-11-26 02:57:05.659,True,False,2.0,mkd,85,skopje,42.0006,21.4663,,
2357,34965780,app,2019-11-26 02:56:02.026,2019-11-26 02:58:08.464,True,False,4.0,mkd,85,skopje,42.0006,21.4663,42.0054212434937,21.3867111440903
2358,34966944,web,2019-11-26 02:56:02.032,2019-11-26 02:56:05.177,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2359,34965782,app,2019-11-26 02:56:02.054,2019-11-26 02:57:07.728,True,False,3.0,alb,11,tirana,41.3311,19.8318,,
2360,34965655,web,2019-11-26 02:56:02.064,2019-11-26 03:01:26.965,True,False,16.0,alb,11,tirana,41.3311,19.8318,,
2361,34965783,app,2019-11-26 02:56:02.080,2019-11-26 02:57:02.080,True,False,1.0,mne,16,podgorica,42.44111,19.26361,42.4241863448664,19.2599100346668
2362,34965784,app,2019-11-26 02:56:02.103,2019-11-26 02:57:11.079,True,False,2.0,alb,11,tirana,41.3311,19.8318,40.7065864147818,19.9571845785204
2363,34966950,web,2019-11-26 02:56:02.110,2019-11-26 02:56:05.483,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2364,34966953,web,2019-11-26 02:56:02.124,2019-11-26 02:57:47.946,True,False,5.0,alb,11,tirana,41.3311,19.8318,,
2365,34965785,app,2019-11-26 02:56:02.134,2019-11-26 02:57:02.134,True,False,1.0,mkd,85,skopje,42.0006,21.4663,42.0008455360013,21.4233451047281
2366,34965659,web,2019-11-26 02:56:02.136,2019-11-26 02:56:20.040,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2367,34965786,app,2019-11-26 02:56:02.164,2019-11-26 02:57:02.164,True,False,1.0,mkd,85,skopje,42.0006,21.4663,41.9885151,21.470148
2368,34965661,web,2019-11-26 02:56:02.166,2019-11-26 03:01:23.420,True,False,18.0,alb,11,tirana,41.3311,19.8318,,
2369,34965788,app,2019-11-26 02:56:02.167,2019-11-26 02:57:44.710,True,False,4.0,mkd,85,skopje,42.0006,21.4663,,
2370,34965787,app,2019-11-26 02:56:02.174,2019-11-26 02:57:05.756,True,False,2.0,alb,11,tirana,41.3311,19.8318,40.612998962402,20.778490066528
2371,34965789,app,2019-11-26 02:56:02.184,2019-11-26 02:57:48.344,True,False,2.0,alb,11,tirana,41.3311,19.8318,,
2372,34966957,web,2019-11-26 02:56:02.189,2019-11-26 02:56:05.267,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2373,34966958,web,2019-11-26 02:56:02.198,2019-11-26 02:56:05.151,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2374,34965662,web,2019-11-26 02:56:02.218,2019-11-26 02:58:38.127,True,False,11.0,mkd,85,skopje,42.0006,21.4663,,
2375,34966959,web,2019-11-26 02:56:02.243,2019-11-26 02:56:16.758,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2376,34965666,web,2019-11-26 02:56:02.278,2019-11-26 02:56:04.277,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2377,34966962,web,2019-11-26 02:56:02.294,2019-11-26 02:58:05.571,True,False,11.0,mkd,85,skopje,42.0006,21.4663,,
2378,34965668,web,2019-11-26 02:56:02.313,2019-11-26 02:56:08.832,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2379,34966967,web,2019-11-26 02:56:02.338,2019-11-26 02:58:20.334,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2380,34965670,web,2019-11-26 02:56:02.377,2019-11-26 03:01:01.330,True,False,7.0,mkd,85,skopje,42.0006,21.4663,,
2381,34966971,web,2019-11-26 02:56:02.425,2019-11-26 02:56:06.116,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2382,34966972,web,2019-11-26 02:56:02.447,2019-11-26 02:56:14.175,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2383,34966980,web,2019-11-26 02:56:02.522,2019-11-26 02:56:05.858,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2384,34965674,web,2019-11-26 02:56:02.531,2019-11-26 03:01:26.965,True,False,5.0,alb,11,tirana,41.3311,19.8318,,
2385,34966984,web,2019-11-26 02:56:02.608,2019-11-26 02:56:03.517,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2386,34966989,web,2019-11-26 02:56:02.652,2019-11-26 02:56:15.831,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2387,34966998,web,2019-11-26 02:56:02.739,2019-11-26 03:00:09.651,False,False,2.0,mkd,85,skopje,42.0006,21.4663,,
2388,34965686,web,2019-11-26 02:56:02.801,2019-11-26 02:56:32.321,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2389,34967003,web,2019-11-26 02:56:02.850,2019-11-26 02:58:57.117,True,False,7.0,mkd,85,skopje,42.0006,21.4663,,
2390,34965691,web,2019-11-26 02:56:02.869,2019-11-26 02:58:13.992,True,False,2.0,alb,11,tirana,41.3311,19.8318,,
2391,34967004,web,2019-11-26 02:56:02.870,2019-11-26 02:56:50.284,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2392,34967005,web,2019-11-26 02:56:02.875,2019-11-26 03:00:09.651,True,False,10.0,alb,11,tirana,41.3311,19.8318,,
2393,34967006,web,2019-11-26 02:56:02.879,2019-11-26 02:56:41.337,True,False,2.0,alb,11,tirana,41.3311,19.8318,,
2394,34967009,web,2019-11-26 02:56:02.884,2019-11-26 02:57:42.014,True,False,2.0,alb,11,tirana,41.3311,19.8318,,
2395,34965694,web,2019-11-26 02:56:02.898,2019-11-26 02:56:23.929,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2396,34967010,web,2019-11-26 02:56:02.902,2019-11-26 03:01:26.965,True,False,19.0,bih,srp,banja luka,44.74165,17.1738,,
2397,34965695,web,2019-11-26 02:56:02.924,2019-11-26 02:56:13.701,True,False,1.0,alb,?,?,41.0,20.0,,
2398,34965698,web,2019-11-26 02:56:02.961,2019-11-26 03:00:09.651,False,False,3.0,mkd,85,skopje,42.0006,21.4663,,
2399,34965700,web,2019-11-26 02:56:02.978,2019-11-26 02:56:06.912,True,False,1.0,mne,21,crna gora,43.2102,19.0043,,
2400,34967015,web,2019-11-26 02:56:02.979,2019-11-26 02:56:10.895,True,False,1.0,mkd,04,bitola,41.0328,21.34029,,
2401,34967017,web,2019-11-26 02:56:02.990,2019-11-26 02:56:13.361,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2402,34965703,web,2019-11-26 02:56:03.031,2019-11-26 02:58:27.682,False,False,4.0,srb,00,belgrade,44.8007,20.4669,,
2403,34967024,web,2019-11-26 02:56:03.087,2019-11-26 02:56:21.810,True,False,3.0,mkd,85,skopje,42.0006,21.4663,,
2404,34965705,web,2019-11-26 02:56:03.094,2019-11-26 04:07:38.100,False,False,21.0,srb,00,belgrade,44.8007,20.4669,,
2405,34967029,web,2019-11-26 02:56:03.124,2019-11-26 02:58:57.994,True,False,4.0,mkd,85,skopje,42.0006,21.4663,,
2406,34967031,web,2019-11-26 02:56:03.131,2019-11-26 02:57:52.380,True,False,7.0,mkd,62,prilep,41.35173,21.56214,,
2407,34965708,web,2019-11-26 02:56:03.135,2019-11-26 03:00:59.594,True,False,4.0,mkd,04,bitola,41.0328,21.34029,,
2408,34965710,web,2019-11-26 02:56:03.146,2019-11-26 03:01:25.395,True,False,15.0,mne,16,podgorica,42.44111,19.26361,,
2409,34967037,web,2019-11-26 02:56:03.251,2019-11-26 02:56:21.167,True,False,1.0,hrv,21,zagreb,45.83258,15.97511,,
2410,34967040,web,2019-11-26 02:56:03.314,2019-11-26 02:56:07.241,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2411,34967042,web,2019-11-26 02:56:03.328,2019-11-26 02:57:31.569,True,False,5.0,mkd,85,skopje,42.0006,21.4663,,
2412,34965718,web,2019-11-26 02:56:03.365,2019-11-26 02:57:13.845,True,False,1.0,srb,25,pristina,42.6727,21.1639,,
2413,34965720,web,2019-11-26 02:56:03.399,2019-11-26 02:58:38.747,False,False,19.0,mkd,85,skopje,42.0006,21.4663,,
2414,34967045,web,2019-11-26 02:56:03.402,2019-11-26 03:01:26.965,True,False,24.0,mkd,83,stip,41.75,22.2,,
2415,34965722,web,2019-11-26 02:56:03.414,2019-11-26 03:01:26.965,False,False,6.0,mkd,85,skopje,42.0006,21.4663,,
2416,34967046,web,2019-11-26 02:56:03.414,2019-11-26 03:01:23.653,True,False,15.0,alb,11,tirana,41.3311,19.8318,,
2417,34967051,web,2019-11-26 02:56:03.449,2019-11-26 02:56:18.059,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2418,34967055,web,2019-11-26 02:56:03.485,2019-11-26 02:56:09.345,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2419,34967057,web,2019-11-26 02:56:03.492,2019-11-26 02:56:17.539,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2420,34967058,web,2019-11-26 02:56:03.508,2019-11-26 02:56:10.331,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2421,34965729,web,2019-11-26 02:56:03.532,2019-11-26 02:56:53.915,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2422,34965731,web,2019-11-26 02:56:03.544,2019-11-26 02:56:09.507,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2423,34967061,web,2019-11-26 02:56:03.547,2019-11-26 02:56:08.108,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2424,34967062,web,2019-11-26 02:56:03.567,2019-11-26 02:56:11.206,True,False,1.0,mkd,04,bitola,41.0328,21.34029,,
2425,34967064,web,2019-11-26 02:56:03.569,2019-11-26 02:56:21.098,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2426,34965734,web,2019-11-26 02:56:03.571,2019-11-26 02:59:00.664,True,False,3.0,ita,mi,milan,45.47271,9.18716,,
2427,34967065,web,2019-11-26 02:56:03.575,2019-11-26 02:56:18.177,True,False,1.0,mne,16,podgorica,42.44111,19.26361,,
2428,34965736,web,2019-11-26 02:56:03.631,2019-11-26 03:01:40.970,True,False,11.0,alb,11,tirana,41.3311,19.8318,,
2429,34967069,web,2019-11-26 02:56:03.645,2019-11-26 02:56:16.803,True,False,1.0,mne,21,crna gora,43.2102,19.0043,,
2430,34965738,web,2019-11-26 02:56:03.648,2019-11-26 03:02:48.693,True,False,10.0,mkd,85,skopje,42.0006,21.4663,,
2431,34967071,web,2019-11-26 02:56:03.661,2019-11-26 02:58:20.331,True,False,5.0,mkd,85,skopje,42.0006,21.4663,,
2432,34967072,web,2019-11-26 02:56:03.668,2019-11-26 02:58:20.323,True,False,4.0,mkd,85,skopje,42.0006,21.4663,,
2433,34965740,web,2019-11-26 02:56:03.673,2019-11-26 03:01:26.965,False,False,4.0,mkd,85,skopje,42.0006,21.4663,,
2434,34967074,web,2019-11-26 02:56:03.681,2019-11-26 02:56:34.839,True,False,2.0,mkd,85,skopje,42.0006,21.4663,,
2435,34965744,web,2019-11-26 02:56:03.729,2019-11-26 02:57:18.377,True,False,1.0,mkd,36,kavadarci,41.43711,22.00526,,
2436,34967078,web,2019-11-26 02:56:03.793,2019-11-26 02:56:05.069,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2437,34967082,web,2019-11-26 02:56:03.870,2019-11-26 02:56:16.514,True,False,1.0,mne,16,podgorica,42.44111,19.26361,,
2438,34967089,web,2019-11-26 02:56:03.948,2019-11-26 02:56:38.854,True,False,2.0,mkd,85,skopje,42.0006,21.4663,,
2439,34965791,web,2019-11-26 02:56:03.971,2019-11-26 03:01:16.122,True,False,25.0,alb,11,tirana,41.3311,19.8318,,
2440,34967096,web,2019-11-26 02:56:04.056,2019-11-26 04:07:38.100,True,False,15.0,alb,11,tirana,41.3311,19.8318,,
2441,34965794,web,2019-11-26 02:56:04.057,2019-11-26 02:58:24.262,True,False,13.0,mkd,85,skopje,42.0006,21.4663,,
2442,34965796,web,2019-11-26 02:56:04.069,2019-11-26 02:56:30.199,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2443,34967100,web,2019-11-26 02:56:04.113,2019-11-26 02:56:22.475,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2444,34965799,web,2019-11-26 02:56:04.117,2019-11-26 03:01:26.965,False,False,14.0,mkd,85,skopje,42.0006,21.4663,,
2445,34965808,web,2019-11-26 02:56:04.195,2019-11-26 02:56:32.093,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2446,34967106,web,2019-11-26 02:56:04.209,2019-11-26 03:01:26.965,True,False,6.0,alb,11,tirana,41.3311,19.8318,,
2447,34967109,web,2019-11-26 02:56:04.234,2019-11-26 02:58:09.136,True,False,10.0,mkd,85,skopje,42.0006,21.4663,,
2448,34967112,web,2019-11-26 02:56:04.243,2019-11-26 03:01:18.748,True,False,18.0,alb,11,tirana,41.3311,19.8318,,
2449,34965811,web,2019-11-26 02:56:04.246,2019-11-26 02:57:48.849,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2450,34967114,web,2019-11-26 02:56:04.277,2019-11-26 02:56:07.119,True,False,1.0,mkd,58,ohrid,41.116943,20.801666,,
2451,34967117,web,2019-11-26 02:56:04.330,2019-11-26 02:57:38.487,True,False,5.0,mkd,85,skopje,42.0006,21.4663,,
2452,34967120,web,2019-11-26 02:56:04.358,2019-11-26 02:56:35.415,False,False,1.0,mkd,19,gostivar,41.80091,20.91417,,
2453,34967125,web,2019-11-26 02:56:04.426,2019-11-26 02:56:30.906,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2454,34967128,web,2019-11-26 02:56:04.470,2019-11-26 02:59:12.502,True,False,4.0,mkd,85,skopje,42.0006,21.4663,,
2455,34965821,web,2019-11-26 02:56:04.479,2019-11-26 02:56:29.189,True,False,1.0,mne,16,podgorica,42.44111,19.26361,,
2456,34967130,web,2019-11-26 02:56:04.488,2019-11-26 02:56:06.360,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2457,34966290,app,2019-11-26 02:56:04.491,2019-11-26 02:57:04.491,True,False,1.0,srb,25,pristina,42.6727,21.1639,,
2458,34965823,web,2019-11-26 02:56:04.492,2019-11-26 02:56:16.691,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2459,34966285,app,2019-11-26 02:56:04.505,2019-11-26 02:58:07.691,True,False,3.0,mkd,85,skopje,42.0006,21.4663,,
2460,34967134,web,2019-11-26 02:56:04.537,2019-11-26 03:00:38.747,True,False,7.0,grc,i,athens,37.98908,23.73204,,
2461,34966228,app,2019-11-26 02:56:04.559,2019-11-26 02:57:04.559,True,False,1.0,alb,11,tirana,41.3311,19.8318,41.0891210857278,20.0339312979314
2462,34966238,app,2019-11-26 02:56:04.561,2019-11-26 02:57:04.561,True,False,1.0,gbr,lnd,london,51.51471,-0.08329,51.5325367709713,-0.00636097746051427
2463,34966239,app,2019-11-26 02:56:04.569,2019-11-26 02:57:49.695,True,False,3.0,mkd,85,skopje,42.0006,21.4663,41.1167259,20.8034801
2464,34966157,app,2019-11-26 02:56:04.571,2019-11-26 02:57:49.627,True,False,5.0,alb,11,tirana,41.3311,19.8318,40.6244987,20.7804327
2465,34967139,web,2019-11-26 02:56:04.578,2019-11-26 02:56:23.400,True,False,1.0,alb,10,shkoder,42.0707,19.517,,
2466,34965834,web,2019-11-26 02:56:04.588,2019-11-26 02:56:13.255,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2467,34967141,web,2019-11-26 02:56:04.590,2019-11-26 02:57:11.452,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2468,34966295,app,2019-11-26 02:56:04.596,2019-11-26 02:57:04.596,True,False,1.0,mkd,85,skopje,42.0006,21.4663,41.990801648704,21.4580233439703
2469,34966227,app,2019-11-26 02:56:04.599,2019-11-26 02:57:07.986,True,False,2.0,alb,11,tirana,41.3311,19.8318,41.1807202,19.55216
2470,34966236,app,2019-11-26 02:56:04.606,2019-11-26 02:57:04.606,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2471,34967145,web,2019-11-26 02:56:04.608,2019-11-26 02:57:27.720,True,False,3.0,alb,11,tirana,41.3311,19.8318,,
2472,34966229,app,2019-11-26 02:56:04.610,2019-11-26 02:57:04.610,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2473,34965836,web,2019-11-26 02:56:04.617,2019-11-26 02:59:06.496,True,False,7.0,mkd,85,skopje,42.0006,21.4663,,
2474,34966286,app,2019-11-26 02:56:04.621,2019-11-26 02:57:04.621,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2475,34966230,app,2019-11-26 02:56:04.644,2019-11-26 02:57:07.918,True,False,2.0,alb,11,tirana,41.3311,19.8318,41.3253714,19.814336
2476,34967148,web,2019-11-26 02:56:04.659,2019-11-26 02:57:06.658,True,False,15.0,mkd,85,skopje,42.0006,21.4663,,
2477,34966224,app,2019-11-26 02:56:04.660,2019-11-26 02:57:04.660,True,False,1.0,mkd,85,skopje,42.0006,21.4663,42.0235506241744,21.4481769731945
2478,34967149,web,2019-11-26 02:56:04.661,2019-11-26 02:57:53.437,True,False,3.0,mkd,85,skopje,42.0006,21.4663,,
2479,34966291,app,2019-11-26 02:56:04.682,2019-11-26 02:57:08.183,True,False,3.0,alb,11,tirana,41.3311,19.8318,40.6089820861816,20.780029296875
2480,34965839,web,2019-11-26 02:56:04.690,2019-11-26 03:01:26.965,True,False,9.0,alb,11,tirana,41.3311,19.8318,,
2481,34966223,app,2019-11-26 02:56:04.698,2019-11-26 02:57:59.669,True,False,4.0,alb,11,tirana,41.3311,19.8318,41.327028,19.7971625
2482,34966225,app,2019-11-26 02:56:04.710,2019-11-26 02:57:04.569,True,False,2.0,srb,25,pristina,42.6727,21.1639,42.8867554099436,20.8646228442165
2483,34966231,app,2019-11-26 02:56:04.711,2019-11-26 02:57:12.759,True,False,2.0,alb,11,tirana,41.3311,19.8318,41.3259755176394,19.8255241693121
2484,34967152,web,2019-11-26 02:56:04.711,2019-11-26 02:56:12.403,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2485,34966226,app,2019-11-26 02:56:04.713,2019-11-26 02:57:04.713,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2486,34966158,app,2019-11-26 02:56:04.715,2019-11-26 02:57:04.715,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2487,34966222,app,2019-11-26 02:56:04.722,2019-11-26 02:57:04.722,True,False,1.0,srb,25,kosovo,42.617,21.083,,
2488,34967154,web,2019-11-26 02:56:04.722,2019-11-26 02:56:15.278,True,False,1.0,mkd,85,skopje,42.0006,21.4663,,
2489,34966262,app,2019-11-26 02:56:04.732,2019-11-26 02:57:47.333,True,False,4.0,mkd,85,skopje,42.0006,21.4663,41.9824526075601,21.4283311862601
2490,34965841,web,2019-11-26 02:56:04.732,2019-11-26 02:56:12.810,True,False,1.0,alb,11,tirana,41.3311,19.8318,,
2491,34966207,app,2019-11-26 02:56:04.755,2019-11-26 02:57:04.760,True,False,2.0,mkd,85,skopje,42.0006,21.4663,41.9965245,20.95831
2492,34966156,app,2019-11-26 02:56:04.760,2019-11-26 02:57:45.389,True,False,2.0,alb,11,tirana,41.3311,19.8318,41.3255790714261,19.4684272768859
